tile_id,x1,y1,x2,y2
6296,91840,453190,92460,453810
6297,92460,453190,93080,453810
6298,92460,452570,93080,453190
6299,91840,450090,92460,450710
6300,91840,450710,92460,451330
6301,92460,450710,93080,451330
6302,92460,450090,93080,450710
6303,93080,450090,93700,450710
6304,93080,450710,93700,451330
6305,93700,450710,94320,451330
6306,93700,450090,94320,450710
6307,94320,452570,94940,453190
6308,94320,453190,94940,453810
6309,94940,453190,95560,453810
6310,94940,452570,95560,453190
6311,94320,453810,94940,454430
6312,94320,454430,94940,455050
6313,94940,454430,95560,455050
6314,94940,453810,95560,454430
6315,95560,453810,96180,454430
6316,95560,454430,96180,455050
6317,96180,454430,96800,455050
6318,96180,453810,96800,454430
6319,95560,452570,96180,453190
6320,95560,453190,96180,453810
6321,96180,453190,96800,453810
6322,96180,452570,96800,453190
6323,90600,460010,91220,460630
6324,90600,460630,91220,461250
6325,91220,460630,91840,461250
6326,91220,460010,91840,460630
6327,90600,462490,91220,463110
6328,90600,463110,91220,463730
6329,91220,463110,91840,463730
6330,91220,462490,91840,463110
6331,91840,462490,92460,463110
6332,91840,463110,92460,463730
6333,92460,463110,93080,463730
6334,92460,462490,93080,463110
6335,93080,463730,93700,464350
6336,93080,464350,93700,464970
6337,93700,464350,94320,464970
6338,93700,463730,94320,464350
6339,93080,462490,93700,463110
6340,93080,463110,93700,463730
6341,93700,463110,94320,463730
6342,93700,462490,94320,463110
6343,95560,461250,96180,461870
6344,95560,461870,96180,462490
6345,96180,461870,96800,462490
6346,96180,461250,96800,461870
6347,94320,462490,94940,463110
6348,94320,463110,94940,463730
6349,94940,463110,95560,463730
6350,94940,462490,95560,463110
6351,94320,463730,94940,464350
6352,94320,464350,94940,464970
6353,94940,464350,95560,464970
6354,94940,463730,95560,464350
6355,95560,463730,96180,464350
6356,95560,464350,96180,464970
6357,96180,464350,96800,464970
6358,96180,463730,96800,464350
6359,95560,462490,96180,463110
6360,95560,463110,96180,463730
6361,96180,463110,96800,463730
6362,96180,462490,96800,463110
6363,100520,460010,101140,460630
6364,100520,460630,101140,461250
6365,101140,460630,101760,461250
6366,101140,460010,101760,460630
6367,104240,461250,104860,461870
6368,104240,461870,104860,462490
6369,104860,461870,105480,462490
6370,104860,461250,105480,461870
6371,105480,461250,106100,461870
6372,105480,461870,106100,462490
6373,106100,461870,106720,462490
6374,106100,461250,106720,461870
6375,104240,462490,104860,463110
6376,104240,463110,104860,463730
6377,104860,463110,105480,463730
6378,104860,462490,105480,463110
6379,105480,462490,106100,463110
6380,105480,463110,106100,463730
6381,106100,463110,106720,463730
6382,106100,462490,106720,463110
6383,104240,458770,104860,459390
6384,104240,459390,104860,460010
6385,104860,459390,105480,460010
6386,104860,458770,105480,459390
6387,99280,446370,99900,446990
6388,99280,446990,99900,447610
6389,99900,446990,100520,447610
6390,99900,446370,100520,446990
6391,107960,448850,108580,449470
6392,107960,449470,108580,450090
6393,108580,449470,109200,450090
6394,108580,448850,109200,449470
6395,107960,446370,108580,446990
6396,107960,446990,108580,447610
6397,108580,446990,109200,447610
6398,108580,446370,109200,446990
6399,110440,446370,111060,446990
6400,110440,446990,111060,447610
6401,111060,446990,111680,447610
6402,111060,446370,111680,446990
6403,110440,453810,111060,454430
6404,110440,454430,111060,455050
6405,111060,454430,111680,455050
6406,111060,453810,111680,454430
6407,119120,455050,119740,455670
6408,119120,455670,119740,456290
6409,119740,455670,120360,456290
6410,119740,455050,120360,455670
6411,121600,455050,122220,455670
6412,121600,455670,122220,456290
6413,122220,455670,122840,456290
6414,122220,455050,122840,455670
6415,127800,456290,128420,456910
6416,127800,456910,128420,457530
6417,128420,456910,129040,457530
6418,128420,456290,129040,456910
6419,112920,425290,113540,425910
6420,112920,425910,113540,426530
6421,113540,425910,114160,426530
6422,113540,425290,114160,425910
6423,125320,427770,125940,428390
6424,125320,428390,125940,429010
6425,125940,428390,126560,429010
6426,125940,427770,126560,428390
6427,127800,426530,128420,427150
6428,127800,427150,128420,427770
6429,128420,427150,129040,427770
6430,128420,426530,129040,427150
6431,142680,440170,143300,440790
6432,142680,440790,143300,441410
6433,143300,440790,143920,441410
6434,143300,440170,143920,440790
6435,143920,440170,144540,440790
6436,143920,440790,144540,441410
6437,144540,440790,145160,441410
6438,144540,440170,145160,440790
6439,130280,446370,130900,446990
6440,130280,446990,130900,447610
6441,130900,446990,131520,447610
6442,130900,446370,131520,446990
6443,130280,447610,130900,448230
6444,130280,448230,130900,448850
6445,130900,448230,131520,448850
6446,130900,447610,131520,448230
6447,132760,448850,133380,449470
6448,132760,449470,133380,450090
6449,133380,449470,134000,450090
6450,133380,448850,134000,449470
6451,130280,453810,130900,454430
6452,130280,454430,130900,455050
6453,130900,454430,131520,455050
6454,130900,453810,131520,454430
6455,132760,450090,133380,450710
6456,132760,450710,133380,451330
6457,133380,450710,134000,451330
6458,133380,450090,134000,450710
6459,134000,450090,134620,450710
6460,134000,450710,134620,451330
6461,134620,450710,135240,451330
6462,134620,450090,135240,450710
6463,135240,453810,135860,454430
6464,135240,454430,135860,455050
6465,135860,454430,136480,455050
6466,135860,453810,136480,454430
6467,136480,452570,137100,453190
6468,136480,453190,137100,453810
6469,137100,453190,137720,453810
6470,137100,452570,137720,453190
6471,136480,453810,137100,454430
6472,136480,454430,137100,455050
6473,137100,454430,137720,455050
6474,137100,453810,137720,454430
6475,134000,446370,134620,446990
6476,134000,446990,134620,447610
6477,134620,446990,135240,447610
6478,134620,446370,135240,446990
6479,130280,455050,130900,455670
6480,130280,455670,130900,456290
6481,130900,455670,131520,456290
6482,130900,455050,131520,455670
6483,129040,457530,129660,458150
6484,129040,458150,129660,458770
6485,129660,458150,130280,458770
6486,129660,457530,130280,458150
6487,131520,455050,132140,455670
6488,131520,455670,132140,456290
6489,132140,455670,132760,456290
6490,132140,455050,132760,455670
6491,129040,460010,129660,460630
6492,129040,460630,129660,461250
6493,129660,460630,130280,461250
6494,129660,460010,130280,460630
6495,134000,455050,134620,455670
6496,134000,455670,134620,456290
6497,134620,455670,135240,456290
6498,134620,455050,135240,455670
6499,134000,456290,134620,456910
6500,134000,456910,134620,457530
6501,134620,456910,135240,457530
6502,134620,456290,135240,456910
6503,135240,456290,135860,456910
6504,135240,456910,135860,457530
6505,135860,456910,136480,457530
6506,135860,456290,136480,456910
6507,134000,457530,134620,458150
6508,134000,458150,134620,458770
6509,134620,458150,135240,458770
6510,134620,457530,135240,458150
6511,135240,457530,135860,458150
6512,135240,458150,135860,458770
6513,135860,458150,136480,458770
6514,135860,457530,136480,458150
6515,136480,457530,137100,458150
6516,136480,458150,137100,458770
6517,137100,458150,137720,458770
6518,137100,457530,137720,458150
6519,136480,455050,137100,455670
6520,136480,455670,137100,456290
6521,137100,455670,137720,456290
6522,137100,455050,137720,455670
6523,136480,456290,137100,456910
6524,136480,456910,137100,457530
6525,137100,456910,137720,457530
6526,137100,456290,137720,456910
6527,137720,455050,138340,455670
6528,137720,455670,138340,456290
6529,138340,455670,138960,456290
6530,138340,455050,138960,455670
6531,140200,457530,140820,458150
6532,140200,458150,140820,458770
6533,140820,458150,141440,458770
6534,140820,457530,141440,458150
6535,142680,455050,143300,455670
6536,142680,455670,143300,456290
6537,143300,455670,143920,456290
6538,143300,455050,143920,455670
6539,147640,463730,148260,464350
6540,147640,464350,148260,464970
6541,148260,464350,148880,464970
6542,148260,463730,148880,464350
6543,143920,455050,144540,455670
6544,143920,455670,144540,456290
6545,144540,455670,145160,456290
6546,144540,455050,145160,455670
6547,138960,448850,139580,449470
6548,138960,449470,139580,450090
6549,139580,449470,140200,450090
6550,139580,448850,140200,449470
6551,140200,447610,140820,448230
6552,140200,448230,140820,448850
6553,140820,448230,141440,448850
6554,140820,447610,141440,448230
6555,152600,462490,153220,463110
6556,152600,463110,153220,463730
6557,153220,463110,153840,463730
6558,153220,462490,153840,463110
6559,153840,461250,154460,461870
6560,153840,461870,154460,462490
6561,154460,461870,155080,462490
6562,154460,461250,155080,461870
6563,153840,463730,154460,464350
6564,153840,464350,154460,464970
6565,154460,464350,155080,464970
6566,154460,463730,155080,464350
6567,155080,463730,155700,464350
6568,155080,464350,155700,464970
6569,155700,464350,156320,464970
6570,155700,463730,156320,464350
6571,155080,462490,155700,463110
6572,155080,463110,155700,463730
6573,155700,463110,156320,463730
6574,155700,462490,156320,463110
6575,157560,460010,158180,460630
6576,157560,460630,158180,461250
6577,158180,460630,158800,461250
6578,158180,460010,158800,460630
6579,167480,460010,168100,460630
6580,167480,460630,168100,461250
6581,168100,460630,168720,461250
6582,168100,460010,168720,460630
6583,161280,453810,161900,454430
6584,161280,454430,161900,455050
6585,161900,454430,162520,455050
6586,161900,453810,162520,454430
6587,165000,446370,165620,446990
6588,165000,446990,165620,447610
6589,165620,446990,166240,447610
6590,165620,446370,166240,446990
6591,165000,448850,165620,449470
6592,165000,449470,165620,450090
6593,165620,449470,166240,450090
6594,165620,448850,166240,449470
6595,165000,447610,165620,448230
6596,165000,448230,165620,448850
6597,165620,448230,166240,448850
6598,165620,447610,166240,448230
6599,166240,448850,166860,449470
6600,166240,449470,166860,450090
6601,166860,449470,167480,450090
6602,166860,448850,167480,449470
6603,157560,432730,158180,433350
6604,157560,433350,158180,433970
6605,158180,433350,158800,433970
6606,158180,432730,158800,433350
6607,151360,442650,151980,443270
6608,151360,443270,151980,443890
6609,151980,443270,152600,443890
6610,151980,442650,152600,443270
6611,132760,394290,133380,394910
6612,132760,394910,133380,395530
6613,133380,394910,134000,395530
6614,133380,394290,134000,394910
6615,131520,391810,132140,392430
6616,131520,392430,132140,393050
6617,132140,392430,132760,393050
6618,132140,391810,132760,392430
6619,134000,394290,134620,394910
6620,134000,394910,134620,395530
6621,134620,394910,135240,395530
6622,134620,394290,135240,394910
6623,130280,398010,130900,398630
6624,130280,398630,130900,399250
6625,130900,398630,131520,399250
6626,130900,398010,131520,398630
6627,132760,399250,133380,399870
6628,132760,399870,133380,400490
6629,133380,399870,134000,400490
6630,133380,399250,134000,399870
6631,132760,398010,133380,398630
6632,132760,398630,133380,399250
6633,133380,398630,134000,399250
6634,133380,398010,134000,398630
6635,131520,395530,132140,396150
6636,131520,396150,132140,396770
6637,132140,396150,132760,396770
6638,132140,395530,132760,396150
6639,131520,396770,132140,397390
6640,131520,397390,132140,398010
6641,132140,397390,132760,398010
6642,132140,396770,132760,397390
6643,132760,396770,133380,397390
6644,132760,397390,133380,398010
6645,133380,397390,134000,398010
6646,133380,396770,134000,397390
6647,132760,395530,133380,396150
6648,132760,396150,133380,396770
6649,133380,396150,134000,396770
6650,133380,395530,134000,396150
6651,134000,395530,134620,396150
6652,134000,396150,134620,396770
6653,134620,396150,135240,396770
6654,134620,395530,135240,396150
6655,134000,396770,134620,397390
6656,134000,397390,134620,398010
6657,134620,397390,135240,398010
6658,134620,396770,135240,397390
6659,134000,398010,134620,398630
6660,134000,398630,134620,399250
6661,134620,398630,135240,399250
6662,134620,398010,135240,398630
6663,134000,399250,134620,399870
6664,134000,399870,134620,400490
6665,134620,399870,135240,400490
6666,134620,399250,135240,399870
6667,137720,399250,138340,399870
6668,137720,399870,138340,400490
6669,138340,399870,138960,400490
6670,138340,399250,138960,399870
6671,140200,398010,140820,398630
6672,140200,398630,140820,399250
6673,140820,398630,141440,399250
6674,140820,398010,141440,398630
6675,140200,394290,140820,394910
6676,140200,394910,140820,395530
6677,140820,394910,141440,395530
6678,140820,394290,141440,394910
6679,129040,406690,129660,407310
6680,129040,407310,129660,407930
6681,129660,407310,130280,407930
6682,129660,406690,130280,407310
6683,132760,409170,133380,409790
6684,132760,409790,133380,410410
6685,133380,409790,134000,410410
6686,133380,409170,134000,409790
6687,132760,410410,133380,411030
6688,132760,411030,133380,411650
6689,133380,411030,134000,411650
6690,133380,410410,134000,411030
6691,136480,410410,137100,411030
6692,136480,411030,137100,411650
6693,137100,411030,137720,411650
6694,137100,410410,137720,411030
6695,142680,411650,143300,412270
6696,142680,412270,143300,412890
6697,143300,412270,143920,412890
6698,143300,411650,143920,412270
6699,145160,411650,145780,412270
6700,145160,412270,145780,412890
6701,145780,412270,146400,412890
6702,145780,411650,146400,412270
6703,147640,406690,148260,407310
6704,147640,407310,148260,407930
6705,148260,407310,148880,407930
6706,148260,406690,148880,407310
6707,147640,405450,148260,406070
6708,147640,406070,148260,406690
6709,148260,406070,148880,406690
6710,148260,405450,148880,406070
6711,148880,410410,149500,411030
6712,148880,411030,149500,411650
6713,149500,411030,150120,411650
6714,149500,410410,150120,411030
6715,148880,411650,149500,412270
6716,148880,412270,149500,412890
6717,149500,412270,150120,412890
6718,149500,411650,150120,412270
6719,150120,410410,150740,411030
6720,150120,411030,150740,411650
6721,150740,411030,151360,411650
6722,150740,410410,151360,411030
6723,148880,412890,149500,413510
6724,148880,413510,149500,414130
6725,149500,413510,150120,414130
6726,149500,412890,150120,413510
6727,152600,414130,153220,414750
6728,152600,414750,153220,415370
6729,153220,414750,153840,415370
6730,153220,414130,153840,414750
6731,151360,411650,151980,412270
6732,151360,412270,151980,412890
6733,151980,412270,152600,412890
6734,151980,411650,152600,412270
6735,150120,415370,150740,415990
6736,150120,415990,150740,416610
6737,150740,415990,151360,416610
6738,150740,415370,151360,415990
6739,162520,419090,163140,419710
6740,162520,419710,163140,420330
6741,163140,419710,163760,420330
6742,163140,419090,163760,419710
6743,162520,417850,163140,418470
6744,162520,418470,163140,419090
6745,163140,418470,163760,419090
6746,163140,417850,163760,418470
6747,162520,420330,163140,420950
6748,162520,420950,163140,421570
6749,163140,420950,163760,421570
6750,163140,420330,163760,420950
6751,163760,420330,164380,420950
6752,163760,420950,164380,421570
6753,164380,420950,165000,421570
6754,164380,420330,165000,420950
6755,163760,415370,164380,415990
6756,163760,415990,164380,416610
6757,164380,415990,165000,416610
6758,164380,415370,165000,415990
6759,163760,419090,164380,419710
6760,163760,419710,164380,420330
6761,164380,419710,165000,420330
6762,164380,419090,165000,419710
6763,165000,419090,165620,419710
6764,165000,419710,165620,420330
6765,165620,419710,166240,420330
6766,165620,419090,166240,419710
6767,155080,390570,155700,391190
6768,155080,391190,155700,391810
6769,155700,391190,156320,391810
6770,155700,390570,156320,391190
6771,155080,389330,155700,389950
6772,155080,389950,155700,390570
6773,155700,389950,156320,390570
6774,155700,389330,156320,389950
6775,151360,399250,151980,399870
6776,151360,399870,151980,400490
6777,151980,399870,152600,400490
6778,151980,399250,152600,399870
6779,165000,401730,165620,402350
6780,165000,402350,165620,402970
6781,165620,402350,166240,402970
6782,165620,401730,166240,402350
6783,166240,402970,166860,403590
6784,166240,403590,166860,404210
6785,166860,403590,167480,404210
6786,166860,402970,167480,403590
6787,166240,404210,166860,404830
6788,166240,404830,166860,405450
6789,166860,404830,167480,405450
6790,166860,404210,167480,404830
6791,160040,386850,160660,387470
6792,160040,387470,160660,388090
6793,160660,387470,161280,388090
6794,160660,386850,161280,387470
6795,160040,385610,160660,386230
6796,160040,386230,160660,386850
6797,160660,386230,161280,386850
6798,160660,385610,161280,386230
6799,158800,388090,159420,388710
6800,158800,388710,159420,389330
6801,159420,388710,160040,389330
6802,159420,388090,160040,388710
6803,161280,388090,161900,388710
6804,161280,388710,161900,389330
6805,161900,388710,162520,389330
6806,161900,388090,162520,388710
6807,161280,385610,161900,386230
6808,161280,386230,161900,386850
6809,161900,386230,162520,386850
6810,161900,385610,162520,386230
6811,161280,386850,161900,387470
6812,161280,387470,161900,388090
6813,161900,387470,162520,388090
6814,161900,386850,162520,387470
6815,155080,381890,155700,382510
6816,155080,382510,155700,383130
6817,155700,382510,156320,383130
6818,155700,381890,156320,382510
6819,155080,380650,155700,381270
6820,155080,381270,155700,381890
6821,155700,381270,156320,381890
6822,155700,380650,156320,381270
6823,157560,383130,158180,383750
6824,157560,383750,158180,384370
6825,158180,383750,158800,384370
6826,158180,383130,158800,383750
6827,156320,380650,156940,381270
6828,156320,381270,156940,381890
6829,156940,381270,157560,381890
6830,156940,380650,157560,381270
6831,155080,379410,155700,380030
6832,155080,380030,155700,380650
6833,155700,380030,156320,380650
6834,155700,379410,156320,380030
6835,158800,380650,159420,381270
6836,158800,381270,159420,381890
6837,159420,381270,160040,381890
6838,159420,380650,160040,381270
6839,160040,381890,160660,382510
6840,160040,382510,160660,383130
6841,160660,382510,161280,383130
6842,160660,381890,161280,382510
6843,158800,383130,159420,383750
6844,158800,383750,159420,384370
6845,159420,383750,160040,384370
6846,159420,383130,160040,383750
6847,158800,384370,159420,384990
6848,158800,384990,159420,385610
6849,159420,384990,160040,385610
6850,159420,384370,160040,384990
6851,160040,384370,160660,384990
6852,160040,384990,160660,385610
6853,160660,384990,161280,385610
6854,160660,384370,161280,384990
6855,160040,383130,160660,383750
6856,160040,383750,160660,384370
6857,160660,383750,161280,384370
6858,160660,383130,161280,383750
6859,162520,383130,163140,383750
6860,162520,383750,163140,384370
6861,163140,383750,163760,384370
6862,163140,383130,163760,383750
6863,161280,380650,161900,381270
6864,161280,381270,161900,381890
6865,161900,381270,162520,381890
6866,161900,380650,162520,381270
6867,161280,381890,161900,382510
6868,161280,382510,161900,383130
6869,161900,382510,162520,383130
6870,161900,381890,162520,382510
6871,162520,380650,163140,381270
6872,162520,381270,163140,381890
6873,163140,381270,163760,381890
6874,163140,380650,163760,381270
6875,163760,383130,164380,383750
6876,163760,383750,164380,384370
6877,164380,383750,165000,384370
6878,164380,383130,165000,383750
6879,167480,380650,168100,381270
6880,167480,381270,168100,381890
6881,168100,381270,168720,381890
6882,168100,380650,168720,381270
6883,158800,373210,159420,373830
6884,158800,373830,159420,374450
6885,159420,373830,160040,374450
6886,159420,373210,160040,373830
6887,160040,373210,160660,373830
6888,160040,373830,160660,374450
6889,160660,373830,161280,374450
6890,160660,373210,161280,373830
6891,88120,468690,88740,469310
6892,88120,469310,88740,469930
6893,88740,469310,89360,469930
6894,88740,468690,89360,469310
6895,88120,467450,88740,468070
6896,88120,468070,88740,468690
6897,88740,468070,89360,468690
6898,88740,467450,89360,468070
6899,110440,544330,111060,544950
6900,110440,544950,111060,545570
6901,111060,544950,111680,545570
6902,111060,544330,111680,544950
6903,111680,551770,112300,552390
6904,111680,552390,112300,553010
6905,112300,552390,112920,553010
6906,112300,551770,112920,552390
6907,112920,551770,113540,552390
6908,112920,552390,113540,553010
6909,113540,552390,114160,553010
6910,113540,551770,114160,552390
6911,112920,549290,113540,549910
6912,112920,549910,113540,550530
6913,113540,549910,114160,550530
6914,113540,549290,114160,549910
6915,157560,575330,158180,575950
6916,157560,575950,158180,576570
6917,158180,575950,158800,576570
6918,158180,575330,158800,575950
6919,89360,466210,89980,466830
6920,89360,466830,89980,467450
6921,89980,466830,90600,467450
6922,89980,466210,90600,466830
6923,91840,466210,92460,466830
6924,91840,466830,92460,467450
6925,92460,466830,93080,467450
6926,92460,466210,93080,466830
6927,90600,472410,91220,473030
6928,90600,473030,91220,473650
6929,91220,473030,91840,473650
6930,91220,472410,91840,473030
6931,93080,469930,93700,470550
6932,93080,470550,93700,471170
6933,93700,470550,94320,471170
6934,93700,469930,94320,470550
6935,95560,469930,96180,470550
6936,95560,470550,96180,471170
6937,96180,470550,96800,471170
6938,96180,469930,96800,470550
6939,98040,473650,98660,474270
6940,98040,474270,98660,474890
6941,98660,474270,99280,474890
6942,98660,473650,99280,474270
6943,94320,464970,94940,465590
6944,94320,465590,94940,466210
6945,94940,465590,95560,466210
6946,94940,464970,95560,465590
6947,93080,474890,93700,475510
6948,93080,475510,93700,476130
6949,93700,475510,94320,476130
6950,93700,474890,94320,475510
6951,98040,474890,98660,475510
6952,98040,475510,98660,476130
6953,98660,475510,99280,476130
6954,98660,474890,99280,475510
6955,99280,477370,99900,477990
6956,99280,477990,99900,478610
6957,99900,477990,100520,478610
6958,99900,477370,100520,477990
6959,101760,474890,102380,475510
6960,101760,475510,102380,476130
6961,102380,475510,103000,476130
6962,102380,474890,103000,475510
6963,101760,476130,102380,476750
6964,101760,476750,102380,477370
6965,102380,476750,103000,477370
6966,102380,476130,103000,476750
6967,103000,474890,103620,475510
6968,103000,475510,103620,476130
6969,103620,475510,104240,476130
6970,103620,474890,104240,475510
6971,104240,479850,104860,480470
6972,104240,480470,104860,481090
6973,104860,480470,105480,481090
6974,104860,479850,105480,480470
6975,104240,481090,104860,481710
6976,104240,481710,104860,482330
6977,104860,481710,105480,482330
6978,104860,481090,105480,481710
6979,105480,479850,106100,480470
6980,105480,480470,106100,481090
6981,106100,480470,106720,481090
6982,106100,479850,106720,480470
6983,105480,478610,106100,479230
6984,105480,479230,106100,479850
6985,106100,479230,106720,479850
6986,106100,478610,106720,479230
6987,106720,478610,107340,479230
6988,106720,479230,107340,479850
6989,107340,479230,107960,479850
6990,107340,478610,107960,479230
6991,103000,468690,103620,469310
6992,103000,469310,103620,469930
6993,103620,469310,104240,469930
6994,103620,468690,104240,469310
6995,100520,495970,101140,496590
6996,100520,496590,101140,497210
6997,101140,496590,101760,497210
6998,101140,495970,101760,496590
6999,101760,495970,102380,496590
7000,101760,496590,102380,497210
7001,102380,496590,103000,497210
7002,102380,495970,103000,496590
7003,103000,495970,103620,496590
7004,103000,496590,103620,497210
7005,103620,496590,104240,497210
7006,103620,495970,104240,496590
7007,104240,499690,104860,500310
7008,104240,500310,104860,500930
7009,104860,500310,105480,500930
7010,104860,499690,105480,500310
7011,105480,500930,106100,501550
7012,105480,501550,106100,502170
7013,106100,501550,106720,502170
7014,106100,500930,106720,501550
7015,105480,499690,106100,500310
7016,105480,500310,106100,500930
7017,106100,500310,106720,500930
7018,106100,499690,106720,500310
7019,105480,502170,106100,502790
7020,105480,502790,106100,503410
7021,106100,502790,106720,503410
7022,106100,502170,106720,502790
7023,106720,502170,107340,502790
7024,106720,502790,107340,503410
7025,107340,502790,107960,503410
7026,107340,502170,107960,502790
7027,106720,499690,107340,500310
7028,106720,500310,107340,500930
7029,107340,500310,107960,500930
7030,107340,499690,107960,500310
7031,101760,487290,102380,487910
7032,101760,487910,102380,488530
7033,102380,487910,103000,488530
7034,102380,487290,103000,487910
7035,101760,488530,102380,489150
7036,101760,489150,102380,489770
7037,102380,489150,103000,489770
7038,102380,488530,103000,489150
7039,103000,488530,103620,489150
7040,103000,489150,103620,489770
7041,103620,489150,104240,489770
7042,103620,488530,104240,489150
7043,103000,487290,103620,487910
7044,103000,487910,103620,488530
7045,103620,487910,104240,488530
7046,103620,487290,104240,487910
7047,101760,484810,102380,485430
7048,101760,485430,102380,486050
7049,102380,485430,103000,486050
7050,102380,484810,103000,485430
7051,101760,486050,102380,486670
7052,101760,486670,102380,487290
7053,102380,486670,103000,487290
7054,102380,486050,103000,486670
7055,103000,489770,103620,490390
7056,103000,490390,103620,491010
7057,103620,490390,104240,491010
7058,103620,489770,104240,490390
7059,104240,489770,104860,490390
7060,104240,490390,104860,491010
7061,104860,490390,105480,491010
7062,104860,489770,105480,490390
7063,104240,491010,104860,491630
7064,104240,491630,104860,492250
7065,104860,491630,105480,492250
7066,104860,491010,105480,491630
7067,104240,492250,104860,492870
7068,104240,492870,104860,493490
7069,104860,492870,105480,493490
7070,104860,492250,105480,492870
7071,104240,493490,104860,494110
7072,104240,494110,104860,494730
7073,104860,494110,105480,494730
7074,104860,493490,105480,494110
7075,105480,493490,106100,494110
7076,105480,494110,106100,494730
7077,106100,494110,106720,494730
7078,106100,493490,106720,494110
7079,104240,484810,104860,485430
7080,104240,485430,104860,486050
7081,104860,485430,105480,486050
7082,104860,484810,105480,485430
7083,104240,486050,104860,486670
7084,104240,486670,104860,487290
7085,104860,486670,105480,487290
7086,104860,486050,105480,486670
7087,104240,487290,104860,487910
7088,104240,487910,104860,488530
7089,104860,487910,105480,488530
7090,104860,487290,105480,487910
7091,112920,484810,113540,485430
7092,112920,485430,113540,486050
7093,113540,485430,114160,486050
7094,113540,484810,114160,485430
7095,116640,493490,117260,494110
7096,116640,494110,117260,494730
7097,117260,494110,117880,494730
7098,117260,493490,117880,494110
7099,114160,487290,114780,487910
7100,114160,487910,114780,488530
7101,114780,487910,115400,488530
7102,114780,487290,115400,487910
7103,117880,487290,118500,487910
7104,117880,487910,118500,488530
7105,118500,487910,119120,488530
7106,118500,487290,119120,487910
7107,117880,486050,118500,486670
7108,117880,486670,118500,487290
7109,118500,486670,119120,487290
7110,118500,486050,119120,486670
7111,117880,484810,118500,485430
7112,117880,485430,118500,486050
7113,118500,485430,119120,486050
7114,118500,484810,119120,485430
7115,111680,499690,112300,500310
7116,111680,500310,112300,500930
7117,112300,500310,112920,500930
7118,112300,499690,112920,500310
7119,111680,500930,112300,501550
7120,111680,501550,112300,502170
7121,112300,501550,112920,502170
7122,112300,500930,112920,501550
7123,115400,500930,116020,501550
7124,115400,501550,116020,502170
7125,116020,501550,116640,502170
7126,116020,500930,116640,501550
7127,114160,495970,114780,496590
7128,114160,496590,114780,497210
7129,114780,496590,115400,497210
7130,114780,495970,115400,496590
7131,115400,495970,116020,496590
7132,115400,496590,116020,497210
7133,116020,496590,116640,497210
7134,116020,495970,116640,496590
7135,115400,494730,116020,495350
7136,115400,495350,116020,495970
7137,116020,495350,116640,495970
7138,116020,494730,116640,495350
7139,116640,494730,117260,495350
7140,116640,495350,117260,495970
7141,117260,495350,117880,495970
7142,117260,494730,117880,495350
7143,124080,499690,124700,500310
7144,124080,500310,124700,500930
7145,124700,500310,125320,500930
7146,124700,499690,125320,500310
7147,124080,500930,124700,501550
7148,124080,501550,124700,502170
7149,124700,501550,125320,502170
7150,124700,500930,125320,501550
7151,125320,500930,125940,501550
7152,125320,501550,125940,502170
7153,125940,501550,126560,502170
7154,125940,500930,126560,501550
7155,125320,499690,125940,500310
7156,125320,500310,125940,500930
7157,125940,500310,126560,500930
7158,125940,499690,126560,500310
7159,125320,502170,125940,502790
7160,125320,502790,125940,503410
7161,125940,502790,126560,503410
7162,125940,502170,126560,502790
7163,126560,502170,127180,502790
7164,126560,502790,127180,503410
7165,127180,502790,127800,503410
7166,127180,502170,127800,502790
7167,126560,500930,127180,501550
7168,126560,501550,127180,502170
7169,127180,501550,127800,502170
7170,127180,500930,127800,501550
7171,119120,486050,119740,486670
7172,119120,486670,119740,487290
7173,119740,486670,120360,487290
7174,119740,486050,120360,486670
7175,120360,486050,120980,486670
7176,120360,486670,120980,487290
7177,120980,486670,121600,487290
7178,120980,486050,121600,486670
7179,120360,484810,120980,485430
7180,120360,485430,120980,486050
7181,120980,485430,121600,486050
7182,120980,484810,121600,485430
7183,119120,487290,119740,487910
7184,119120,487910,119740,488530
7185,119740,487910,120360,488530
7186,119740,487290,120360,487910
7187,120360,487290,120980,487910
7188,120360,487910,120980,488530
7189,120980,487910,121600,488530
7190,120980,487290,121600,487910
7191,122840,488530,123460,489150
7192,122840,489150,123460,489770
7193,123460,489150,124080,489770
7194,123460,488530,124080,489150
7195,121600,484810,122220,485430
7196,121600,485430,122220,486050
7197,122220,485430,122840,486050
7198,122220,484810,122840,485430
7199,122840,484810,123460,485430
7200,122840,485430,123460,486050
7201,123460,485430,124080,486050
7202,123460,484810,124080,485430
7203,120360,491010,120980,491630
7204,120360,491630,120980,492250
7205,120980,491630,121600,492250
7206,120980,491010,121600,491630
7207,124080,488530,124700,489150
7208,124080,489150,124700,489770
7209,124700,489150,125320,489770
7210,124700,488530,125320,489150
7211,115400,472410,116020,473030
7212,115400,473030,116020,473650
7213,116020,473030,116640,473650
7214,116020,472410,116640,473030
7215,112920,483570,113540,484190
7216,112920,484190,113540,484810
7217,113540,484190,114160,484810
7218,113540,483570,114160,484190
7219,114160,483570,114780,484190
7220,114160,484190,114780,484810
7221,114780,484190,115400,484810
7222,114780,483570,115400,484190
7223,115400,483570,116020,484190
7224,115400,484190,116020,484810
7225,116020,484190,116640,484810
7226,116020,483570,116640,484190
7227,117880,479850,118500,480470
